"('Misty_Mountain_Hop', 'led_zeppelin')","[27482897, 24355586, 10367637, 26322328, 14997907, 5386311, 27189090, 12440978, 37412298, 20427763]"
"('Four_Sticks', 'led_zeppelin')","[25729474, 10234672, 3251911, 314459, 19304797, 41633428, 12569682, 51977347, 32866922, 5869276]"
"('Going_To_California', 'led_zeppelin')","[29236320, 36463230, 23276271, 69919900, 121922988, 35614234, 4643417, 56146802, 19184879, 5869276]"
"('When_The_Levee_Breaks', 'led_zeppelin')","[38542464, 31416043, 8132592, 16397420, 17151352, 8134304, 41808498, 30124435, 23730255, 29094681]"
"('In_the_Light', 'led_zeppelin')","[35035618, 114128257, 44212858, 274215997, 144193932, 313029574, 358153509, 488029950, 355910023, 44397429]"
"('Bron-Yr-Aur', 'led_zeppelin')","[216982602, 10234672, 1016866, 1821201, 26010630, 96593288, 10103438, 71242713, 46548965, 171966721]"
"('Down_By_the_Seaside', 'led_zeppelin')","[56615723, 43523687, 16160545, 8732625, 59417046, 21874269, 32649111, 5156674, 1049290, 2551361]"
"('Ten_Years_Gone', 'led_zeppelin')","[27482897, 36463230, 1016866, 7979254, 21580991, 96593288, 5876539, 41578194, 19276709, 155377146]"
"('Night_Flight', 'led_zeppelin')","[642523, 30409408, 3251911, 25568957, 6015880, 13630290, 44274742, 23367434, 5594666, 41079514]"
"('The_Wanton_Song', 'led_zeppelin')","[45556156, 64705058, 27746361, 19410904, 300090540, 121325225, 2177173, 5156674, 1095205, 32412596]"
"('Boogie_With_Stu', 'led_zeppelin')","[38542464, 9228037, 1016866, 10239367, 3739686, 41110220, 136923678, 22840131, 1003375, 520273]"
"('Black_Country_Woman', 'led_zeppelin')","[60122569, 19308399, 1016866, 17150791, 97375850, 2115110, 25955968, 19197979, 5640581, 17109848]"
"('Sick_Again', 'led_zeppelin')","[642523, 65711693, 38419950, 102839193, 86240378, 49877407, 3410295, 1514522, 10140042, 91592500]"
"('Survival', 'madonna')","[27482897, 37469865, 91878940, 60748363, 48404323, 758595695, 25955968, 12440978, 10185957, 25776766]"
"('Secret', 'madonna')","[36789041, 23348951, 129282024, 314459, 12721713, 57598178, 44274742, 11913675, 55685632, 5869276]"
"('I_d_Rather_Be_Your_Lover', 'madonna')","[7656215, 67724963, 6809774, 17904162, 14875158, 2638318, 4643417, 1514522, 92094555, 37761599]"
"('Don_t_Stop', 'madonna')","[15208936, 3174215, 8132592, 26322328, 37268851, 662415940, 27189090, 41578194, 64730469, 20427763]"
"('Inside_Of_Me', 'madonna')","[20469205, 3174215, 3251911, 27829070, 3739686, 24622262, 4643417, 56674105, 92002725, 35730511]"
"('Human_Nature', 'madonna')","[642523, 22342316, 12602682, 35493865, 21580991, 49877407, 13802804, 12440978, 10140042, 44397429]"
"('Forbidden_Love', 'madonna')","[9409638, 5187485, 3251911, 88262974, 14997907, 63617372, 28422212, 4629371, 14731333, 27807854]"
"('Love_Tried_To_Welcome_Me', 'madonna')","[15208936, 51590779, 46447903, 7979254, 26010630, 10882297, 94826109, 37408739, 119274981, 56382262]"
"('Sanctuary', 'madonna')","[110835500, 57644601, 33539269, 8732625, 1586241, 185575480, 24722846, 37408739, 10094127, 15823021]"
"('Bedtime_Story', 'madonna')","[7656215, 11241307, 67384490, 52330197, 26133379, 2638318, 28422212, 1514522, 14639503, 49002171]"
"('Take_A_Bow', 'madonna')","[86962943, 2167580, 6809774, 36247236, 12721713, 10882297, 27189090, 11913675, 28367461, 57669089]"
"('Erotica', 'madonna')","[49602031, 22342316, 46447903, 27829070, 1586241, 19126276, 29655334, 30124435, 51048426, 34443684]"
"('Fever', 'madonna')","[7656215, 30409408, 12602682, 1067830, 21580991, 24622262, 10103438, 1514522, 23730255, 9187191]"
"('Bye_Bye_Baby', 'madonna')","[172068969, 5187485, 1016866, 9485996, 63969434, 4863103, 3410295, 34293890, 19276709, 7156103]"
"('Deeper_and_Deeper', 'madonna')","[16962359, 3174215, 70942353, 1821201, 34992657, 49354199, 25955968, 8271523, 51048426, 47715344]"
"('Where_Life_Begins', 'madonna')","[2395946, 5187485, 8132592, 17150791, 8169325, 4863103, 2177173, 11913675, 60231008, 94910415]"
"('Bad_Girl', 'madonna')","[91008818, 18301764, 48682948, 17150791, 3739686, 27370255, 12569682, 4629371, 51048426, 47715344]"
"('Waiting', 'madonna')","[22222628, 44530322, 10367637, 1821201, 63846685, 4863103, 944051, 19725282, 19276709, 37761599]"
"('Thief_of_Hearts', 'madonna')","[107328654, 148423907, 6809774, 314459, 1586241, 49877407, 8870316, 51977347, 14639503, 29094681]"
"('Words', 'madonna')","[33282195, 16288494, 23276271, 8732625, 159759043, 108108468, 117371782, 283014832, 483318296, 41079514]"
"('Rain', 'madonna')","[13455513, 29402773, 95436803, 16397420, 1586241, 10882297, 13802804, 19197979, 5548751, 32412596]"
"('Why_s_It_So_Hard', 'madonna')","[16962359, 26368856, 6809774, 68413158, 10445519, 27370255, 25955968, 5156674, 14731333, 520273]"
"('In_This_Life', 'madonna')","[15208936, 46543592, 25511316, 10992738, 10445519, 35614234, 4643417, 70715410, 14639503, 520273]"
"('Did_You_Do_It_', 'madonna')","[18715782, 12247942, 1016866, 44665402, 46128129, 36137442, 56427906, 5156674, 14731333, 22458851]"
"('Secret_Garden', 'madonna')","[58369146, 77819337, 27746361, 1067830, 19304797, 202063438, 5876539, 51977347, 1049290, 51033259]"
"('He_s_a_Man', 'madonna')","[642523, 9228037, 42890040, 43912031, 1586241, 41633428, 27189090, 19725282, 10140042, 35730511]"
"('Sooner_or_Later', 'madonna')","[33282195, 2167580, 1016866, 86002861, 14875158, 2638318, 35115355, 23367434, 60185093, 77576579]"
"('Hanky_Panky', 'madonna')","[101529356, 36463230, 61591582, 34740494, 48404323, 46606206, 18029703, 15555827, 28367461, 45684256]"
"('I_m_Going_Bananas', 'madonna')","[35035618, 5187485, 13925500, 314459, 10445519, 49877407, 8870316, 12440978, 1003375, 520273]"
"('Cry_Baby', 'madonna')","[79949251, 11241307, 24188498, 42405289, 66122879, 4863103, 2177173, 100379929, 14639503, 29094681]"
"('Something_to_Remember', 'madonna')","[72935559, 218021842, 65149445, 1067830, 10445519, 16378283, 11336560, 8271523, 5548751, 520273]"
"('Back_In_Business', 'madonna')","[42049310, 5187485, 23276271, 62255105, 39422296, 38362227, 3410295, 41578194, 46548965, 10474018]"
"('More', 'madonna')","[2395946, 67724963, 12602682, 314459, 41575741, 49877407, 55194784, 41578194, 60185093, 3838188]"
"('What_Can_You_Lose', 'madonna')","[7656215, 46543592, 8132592, 17150791, 34992657, 38362227, 8870316, 987219, 5594666, 88274585]"
"('Now_I_m_Following_You_Part_I_', 'madonna')","[15208936, 5187485, 1016866, 27075699, 6015880, 5386311, 4643417, 78527017, 10094127, 37761599]"
"('Now_I_m_Following_You_Part_II_', 'madonna')","[27482897, 11241307, 76735261, 1821201, 1586241, 36137442, 21729069, 19197979, 60185093, 520273]"
"('Vogue', 'madonna')","[49602031, 112114987, 24188498, 71426642, 34992657, 105360475, 25955968, 121705538, 69229930, 56382262]"
"('Like_A_Prayer', 'madonna')","[20469205, 121188714, 98994666, 51576826, 54987407, 10882297, 80206701, 5156674, 14731333, 22458851]"
"('Express_Yourself', 'madonna')","[4149369, 3174215, 18395590, 17904162, 1586241, 10882297, 27189090, 11913675, 324092391, 2551361]"
"('Love_Song', 'madonna')","[29775349, 36463230, 10367637, 37000607, 112940961, 5386311, 944051, 34293890, 10094127, 9187191]"
"('Till_Death_Do_Us_Part', 'madonna')","[61875992, 119175444, 12602682, 36247236, 8292074, 19126276, 2177173, 37408739, 187547451, 19140936]"
"('Promise_To_Try', 'madonna')","[29775349, 25362221, 6809774, 2574572, 61693240, 10882297, 2177173, 8798826, 23730255, 29094681]"
"('Cherish', 'madonna')","[642523, 9228037, 3251911, 8732625, 19304797, 8134304, 4643417, 30124435, 10140042, 15823021]"
"('Dear_Jessie', 'madonna')","[16962359, 78825972, 6809774, 314459, 10445519, 30641456, 8870316, 15555827, 1049290, 520273]"
"('Oh_Father', 'madonna')","[7656215, 24355586, 19718408, 19410904, 50557768, 63094164, 10103438, 1514522, 1049290, 17109848]"
"('Keep_It_Together', 'madonna')","[9409638, 10234672, 42890040, 34740494, 39422296, 46606206, 60127272, 16083130, 1049290, 76289752]"
"('Spanish_Eyes', 'madonna')","[13455513, 12247942, 95436803, 24815586, 6015880, 13630290, 944051, 11913675, 5640581, 520273]"
"('Act_Of_Contrition', 'madonna')","[98022510, 11241307, 38419950, 26322328, 1586241, 19126276, 5876539, 33766587, 55685632, 13791933]"
"('Music', 'madonna')","[60122569, 4180850, 31304224, 314459, 23857185, 41110220, 20495947, 27009586, 19230794, 7156103]"
"('Impressive_Instant', 'madonna')","[22222628, 12247942, 106110392, 7979254, 14875158, 63094164, 94826109, 30124435, 96639931, 31125769]"
"('Runaway_Lover', 'madonna')","[53108877, 22342316, 25511316, 17904162, 21580991, 41633428, 8870316, 129517145, 10185957, 41079514]"
"('I_Deserve_It', 'madonna')","[25729474, 17295129, 3251911, 24815586, 28286824, 35614234, 4643417, 22840131, 183093905, 19140936]"
"('Amazing', 'madonna')","[36789041, 24355586, 42890040, 9485996, 3739686, 91097302, 35115355, 5156674, 14731333, 66336007]"
"('Nobody_s_Perfect', 'madonna')","[47309579, 4180850, 23276271, 10239367, 77258351, 8134304, 13802804, 37936042, 37458213, 7156103]"
"('Don_t_Tell_Me', 'madonna')","[13455513, 17295129, 4574729, 27075699, 1586241, 2638318, 13802804, 26482283, 28321546, 126802738]"
"('What_it_Feels_Like_For_a_Girl', 'madonna')","[29236320, 11241307, 80293124, 7979254, 28286824, 4863103, 72280436, 34293890, 5548751, 15823021]"
"('Paradise_Not_For_Me_', 'madonna')","[27482897, 29402773, 91878940, 7979254, 99652044, 52625400, 50967885, 51977347, 105684768, 10474018]"
"('Gone', 'madonna')","[9409638, 71765515, 46447903, 43158660, 19427546, 71861351, 71047314, 987219, 37504128, 88274585]"
"('Drowned_World', 'madonna')","[40295887, 32422678, 25511316, 10992738, 10445519, 24622262, 21729069, 173750272, 41957674, 520273]"
"('Swim', 'madonna')","[18715782, 99000708, 34862087, 17904162, 52711213, 30641456, 16796581, 8798826, 10094127, 10474018]"
"('Ray_Of_Light', 'madonna')","[7656215, 30409408, 23276271, 1067830, 28286824, 43858213, 3410295, 1514522, 92002725, 20427763]"
"('Candy_Perfume_Girl', 'madonna')","[124862884, 26368856, 33539269, 10239367, 19304797, 4863103, 11336560, 41578194, 1003375, 7156103]"
"('Skin', 'madonna')","[22222628, 10234672, 9044819, 2574572, 14997907, 4863103, 18029703, 15555827, 60185093, 35730511]"
"('Nothing_Really_Matters', 'madonna')","[23976051, 12247942, 13925500, 51576826, 90670017, 8134304, 2177173, 4629371, 32866922, 44397429]"
"('Sky_Fits_Heaven', 'madonna')","[5902792, 36463230, 31304224, 113517472, 6015880, 13630290, 21729069, 4629371, 37412298, 42366341]"
"('Shanti-Ashtangi', 'madonna')","[116095769, 127242536, 108345437, 50823455, 30440269, 49877407, 16796581, 12440978, 1095205, 47715344]"
"('Frozen', 'madonna')","[127155336, 2167580, 10367637, 223707001, 59539795, 5386311, 71047314, 139916298, 78412512, 126802738]"
"('The_Power_of_Good-bye', 'madonna')","[101529356, 12247942, 16160545, 9485996, 8292074, 35614234, 4643417, 70188107, 5548751, 7156103]"
"('To_Have_and_Not_to_Hold', 'madonna')","[25729474, 31416043, 3251911, 17904162, 14997907, 2638318, 24722846, 30124435, 10094127, 121453735]"
"('Little_Star', 'madonna')","[11702090, 58651236, 47770721, 33987123, 19427546, 77357337, 12569682, 52504650, 10094127, 72971837]"
"('Mer_Girl', 'madonna')","[105575231, 92946886, 80293124, 205363927, 141917738, 16378283, 11336560, 312152048, 23776170, 92879327]"
"('Hit_The_Lights', 'metallica')","[63629415, 29402773, 138632795, 214535464, 133058460, 110333253, 19262825, 210171792, 123912187, 59700177]"
"('The_Four_Horsemen', 'metallica')","[107328654, 3174215, 81615942, 16397420, 52711213, 30641456, 8870316, 8271523, 1049290, 20427763]"
"('Motorbreath', 'metallica')","[74688982, 9228037, 24188498, 10992738, 21580991, 8134304, 21729069, 30651738, 14639503, 66336007]"
"('Jump_In_The_Fire', 'metallica')","[25729474, 23348951, 3251911, 17150791, 23857185, 4863103, 33882233, 12440978, 46594880, 5869276]"
"('_Anesthesia_Pulling_Teeth', 'metallica')","[180836084, 24355586, 10367637, 59241621, 1586241, 2638318, 29655334, 44693043, 60185093, 52320086]"
"('Whiplash', 'metallica')","[29236320, 22342316, 16160545, 10992738, 3739686, 16378283, 11336560, 114421234, 5594666, 15823021]"
"('Phantom_Lord', 'metallica')","[54862300, 4180850, 37097132, 102085822, 26133379, 33389449, 10103438, 37936042, 28321546, 12505106]"
"('No_Remorse', 'metallica')","[13455513, 121188714, 27746361, 7979254, 8169325, 10882297, 43041620, 5156674, 5548751, 22458851]"
"('Seek_Destroy', 'metallica')","[16962359, 9228037, 67384490, 53836939, 12721713, 10882297, 128997413, 11913675, 14685418, 35730511]"
"('Metal_Militia', 'metallica')","[5902792, 23348951, 13925500, 1067830, 21580991, 41633428, 18029703, 15555827, 55593802, 5869276]"
"('Ain_t_My_Bitch', 'metallica')","[5902792, 43523687, 16160545, 19410904, 8292074, 4863103, 5876539, 48335195, 5594666, 29094681]"
"('2_X_4', 'metallica')","[23976051, 9228037, 3251911, 7979254, 148500822, 68590150, 25955968, 59788954, 133048854, 32412596]"
"('The_House_Jack_Built', 'metallica')","[11702090, 11241307, 21953453, 50823455, 46128129, 30641456, 113144883, 63431106, 69275845, 155377146]"
"('Until_It_Sleeps', 'metallica')","[43802733, 12247942, 8132592, 1821201, 10445519, 46606206, 10103438, 4629371, 14685418, 520273]"
"('King_Nothing', 'metallica')","[11702090, 39483135, 18395590, 33987123, 3739686, 41633428, 72280436, 59261651, 19276709, 88274585]"
"('Hero_Of_The_Day', 'metallica')","[51355454, 5187485, 8132592, 2574572, 21580991, 8134304, 4643417, 987219, 42049504, 37761599]"
"('Bleeding_Me', 'metallica')","[25729474, 63698423, 3251911, 50823455, 37268851, 4863103, 10103438, 4629371, 5640581, 17109848]"
"('Cure', 'metallica')","[29775349, 39483135, 48682948, 26322328, 10445519, 94368503, 8870316, 987219, 60139178, 520273]"
"('Poor_Twisted_Me', 'metallica')","[81702674, 23348951, 42890040, 1821201, 63846685, 27370255, 199100676, 55619499, 23776170, 12505106]"
"('Wasting_My_Hate', 'metallica')","[642523, 44530322, 8132592, 18657533, 48281574, 5386311, 18029703, 15555827, 10140042, 51033259]"
"('Mama_Said', 'metallica')","[67136261, 2167580, 53563629, 26322328, 14875158, 38885435, 19262825, 77999714, 1003375, 9187191]"
"('Thorn_Within', 'metallica')","[74688982, 32422678, 33539269, 18657533, 19304797, 4863103, 64354171, 8271523, 110276059, 3838188]"
"('onnie', 'metallica')","[71182136, 2167580, 53563629, 17150791, 1586241, 41633428, 16796581, 44693043, 55593802, 9187191]"
"('The_Outlaw_Torn', 'metallica')","[33282195, 3174215, 65149445, 35493865, 21580991, 2638318, 2177173, 66545955, 37504128, 22458851]"
"('Battery', 'metallica')","[128908759, 92946886, 13925500, 18657533, 12721713, 4863103, 19262825, 11913675, 32866922, 220448619]"
"('Master_of_Puppets', 'metallica')","[9409638, 31416043, 6809774, 70673271, 54987407, 24622262, 57661028, 27009586, 51140256, 13791933]"
"('Thing_That_Should_Not_Be_The', 'metallica')","[13455513, 29402773, 12602682, 314459, 6015880, 8134304, 8870316, 44693043, 32912837, 9187191]"
"('Welcome_Home_Sanitarium_', 'metallica')","[16962359, 2167580, 13925500, 18657533, 422580732, 66365365, 40575376, 4629371, 92002725, 162012976]"
"('Disposable_Heroes', 'metallica')","[7656215, 2167580, 37097132, 16397420, 8169325, 10882297, 48501641, 1514522, 1003375, 47715344]"
"('Leper_Messiah', 'metallica')","[23976051, 46543592, 1016866, 24815586, 46128129, 80105330, 2177173, 48335195, 73821221, 88274585]"
"('Orion', 'metallica')","[31528772, 58651236, 23276271, 104345935, 206577125, 38885435, 125298047, 48335195, 132957024, 51033259]"
"('Damage_Inc', 'metallica')","[79949251, 71765515, 506049545, 183122913, 173047960, 293793623, 350227244, 55619499, 155683904, 261007860]"
"('Enter_Sandman', 'metallica')","[53108877, 16288494, 70942353, 7979254, 6015880, 13630290, 19262825, 56146802, 55685632, 15823021]"
"('Sad_but_True', 'metallica')","[23976051, 24355586, 108345437, 18657533, 17151352, 10882297, 78973579, 70715410, 1049290, 32412596]"
"('Holier_than_Thou', 'metallica')","[36789041, 37469865, 8132592, 1821201, 12721713, 27370255, 172855637, 5156674, 1095205, 17109848]"
"('The_Unforgiven', 'metallica')","[53108877, 133296358, 8132592, 2574572, 12721713, 32866241, 944051, 11913675, 28367461, 37761599]"
"('Wherever_I_May_Roam', 'metallica')","[642523, 119175444, 40654995, 67659787, 115094406, 68590150, 944051, 59788954, 10140042, 51033259]"
"('Dont_Tread_on_Me', 'metallica')","[29236320, 93953521, 44212858, 77584695, 110664767, 30118248, 32649111, 5156674, 14731333, 2551361]"
"('Through_the_Never', 'metallica')","[139429297, 12247942, 10367637, 17904162, 26010630, 5386311, 19262825, 8271523, 37504128, 44397429]"
"('Nothing_Else_Matters', 'metallica')","[40295887, 57644601, 33539269, 27075699, 19304797, 2638318, 28422212, 88926170, 60231008, 54351174]"
"('Of_Wolf_and_Man', 'metallica')","[36789041, 12247942, 58033719, 70673271, 43851935, 102089274, 25955968, 8271523, 5640581, 3838188]"
"('The_God_that_Failed', 'metallica')","[23976051, 3174215, 48682948, 36247236, 10445519, 27370255, 944051, 19725282, 32912837, 520273]"
"('My_Friend_of_Misery', 'metallica')","[15208936, 18301764, 13925500, 43912031, 37268851, 38362227, 27189090, 63958409, 10185957, 70940749]"
"('The_Struggle_Within', 'metallica')","[36789041, 12247942, 19718408, 77584695, 92946211, 58121386, 57661028, 27009586, 28321546, 163299803]"
"('Fuel', 'metallica')","[27482897, 4180850, 34862087, 62255105, 54987407, 10882297, 57661028, 22840131, 37458213, 19140936]"
"('The_Memory_Remains', 'metallica')","[20469205, 3174215, 78058079, 16397420, 14997907, 24622262, 43041620, 19197979, 1095205, 17109848]"
"('Devil_s_Dance', 'metallica')","[42049310, 66718328, 8132592, 71426642, 3739686, 107585260, 5876539, 30124435, 101139392, 10474018]"
"('The_Unforgiven_II', 'metallica')","[16962359, 18301764, 32627042, 314459, 1586241, 63617372, 43041620, 92568322, 69229930, 130120653]"
"('Better_Then_You', 'metallica')","[60122569, 2167580, 38419950, 9485996, 14875158, 168564314, 19262825, 48862498, 51140256, 51033259]"
"('Slither', 'metallica')","[79949251, 86893064, 13925500, 7979254, 37146102, 4863103, 40575376, 12440978, 64776384, 22458851]"
"('Carpe_Diem_Baby', 'metallica')","[92762241, 5187485, 23276271, 61501734, 19427546, 10882297, 36348477, 78527017, 23730255, 39048426]"
"('Bad_Seed', 'metallica')","[25729474, 52597414, 3251911, 9485996, 21580991, 30118248, 8870316, 34293890, 46548965, 5869276]"
"('Where_The_Wild_Things_Are', 'metallica')","[11702090, 17295129, 55798674, 336156643, 97375850, 60869379, 33882233, 8271523, 55639717, 56382262]"
"('Prince_Charming', 'metallica')","[2395946, 3174215, 38419950, 10239367, 26010630, 33389449, 56427906, 30124435, 5640581, 7156103]"
"('Low_Man_s_Lyric', 'metallica')","[29775349, 3174215, 13925500, 59241621, 14875158, 66365365, 8870316, 4629371, 28321546, 35730511]"
"('Attitude', 'metallica')","[4149369, 2167580, 40654995, 69166529, 10445519, 2115110, 66820415, 1514522, 37412298, 520273]"
"('Fixxxer', 'metallica')","[179082661, 29402773, 168920153, 164779839, 14875158, 49354199, 32649111, 184676728, 1003375, 2551361]"
"('Fight_Fire_With_Fire', 'metallica')","[642523, 16288494, 1016866, 19410904, 28286824, 43858213, 944051, 26482283, 10140042, 27807854]"
"('Ride_The_Lightning', 'metallica')","[56615723, 39483135, 4574729, 79844808, 99529295, 141084384, 121071148, 26482283, 5548751, 29094681]"
"('For_Whom_The_Bell_Tolls', 'metallica')","[105575231, 176665735, 32627042, 327738477, 19427546, 19126276, 32649111, 63431106, 82957888, 2551361]"
"('Fade_To_Black', 'metallica')","[63629415, 65711693, 4574729, 35493865, 195318904, 30118248, 24722846, 8271523, 10094127, 96197242]"
"('Trapped_Under_Ice', 'metallica')","[71182136, 133296358, 72265171, 34740494, 70552518, 41633428, 10103438, 41578194, 32866922, 34443684]"
"('Escape', 'metallica')","[15208936, 50584144, 187621695, 17904162, 39422296, 44381421, 25955968, 85284018, 46548965, 120166908]"
"('Creeping_Death', 'metallica')","[2395946, 18301764, 25511316, 17150791, 8292074, 60869379, 944051, 89453473, 28321546, 44397429]"
"('The_Call_Of_Ktulu', 'metallica')","[13455513, 91940251, 25511316, 25568957, 41698490, 41633428, 8870316, 41578194, 23730255, 44397429]"
"('1999', 'prince')","[18715782, 37469865, 48682948, 9485996, 28286824, 19126276, 944051, 63431106, 28321546, 9187191]"
"('Little_Red_Corvette', 'prince')","[25729474, 4180850, 3251911, 10992738, 6015880, 13630290, 43041620, 22840131, 37458213, 15823021]"
"('Delirious', 'prince')","[5902792, 9228037, 19718408, 17904162, 8292074, 24622262, 29655334, 16083130, 46503050, 9187191]"
"('Let_s_Pretend_We_re_Married', 'prince')","[16962359, 10234672, 18395590, 61501734, 32716463, 2115110, 2177173, 4629371, 51140256, 22458851]"
"('D_M_S_R_', 'prince')","[5902792, 22342316, 116373390, 68413158, 1586241, 16378283, 11336560, 1514522, 19230794, 2551361]"
"('Automatic', 'prince')","[15208936, 100007343, 16160545, 1067830, 37268851, 24622262, 44274742, 30651738, 1095205, 23745678]"
"('Something_In_The_Water_Does_Not_Compute_', 'prince')","[27482897, 9228037, 23276271, 1067830, 108511322, 2638318, 18029703, 15555827, 69275845, 27807854]"
"('Free', 'prince')","[22222628, 22342316, 23276271, 16397420, 8169325, 36137442, 71047314, 93095625, 105684768, 9187191]"
"('Lady_Cab_Driver', 'prince')","[18715782, 30409408, 80293124, 27829070, 17151352, 16378283, 11336560, 16083130, 23730255, 35730511]"
"('All_The_Critics_Love_U_In_New_York', 'prince')","[47309579, 143376720, 6809774, 61501734, 26010630, 33389449, 944051, 41050891, 23730255, 10474018]"
"('International_Lover', 'prince')","[11702090, 22342316, 18395590, 314459, 30563018, 21874269, 126531169, 74357562, 5548751, 15823021]"
"('Eye_No', 'prince')","[13455513, 65711693, 274013679, 69166529, 1586241, 124596426, 167395616, 228909855, 383182279, 175284636]"
"('Alphabet_Street', 'prince')","[35035618, 19308399, 1016866, 10992738, 14875158, 2115110, 3410295, 8271523, 23822085, 9187191]"
"('Glam_Slam', 'prince')","[40295887, 58651236, 1016866, 1821201, 1586241, 24622262, 5876539, 987219, 10094127, 34443684]"
"('Anna_Stesia', 'prince')","[29775349, 44530322, 10367637, 7979254, 81810739, 5386311, 102752374, 33766587, 69229930, 41079514]"
"('Dance_On', 'prince')","[9409638, 38476500, 29069179, 17904162, 12721713, 24622262, 16796581, 11913675, 1049290, 10474018]"
"('Lovesexy', 'prince')","[31528772, 22342316, 13925500, 19410904, 37268851, 36137442, 2177173, 5156674, 14731333, 29094681]"
"('When_2_R_In_Love', 'prince')","[43802733, 29402773, 1016866, 8732625, 14997907, 60346171, 12569682, 16083130, 5640581, 17109848]"
"('I_Wish_U_Heaven', 'prince')","[23976051, 12247942, 32627042, 17150791, 32716463, 2115110, 944051, 12440978, 28321546, 34443684]"
"('Positivity', 'prince')","[16962359, 24355586, 23276271, 9485996, 21580991, 21874269, 944051, 74884865, 1095205, 9187191]"
"('Christopher_Tracy_s_Parade', 'prince')","[9409638, 3174215, 1016866, 17150791, 26010630, 99341281, 8870316, 34293890, 1003375, 20427763]"
"('New_Position', 'prince')","[5902792, 19308399, 16160545, 67659787, 41698490, 2115110, 944051, 23367434, 1003375, 91592500]"
"('I_Wonder_U', 'prince')","[33282195, 9228037, 21953453, 8732625, 34992657, 52102192, 21729069, 8798826, 14685418, 23745678]"
"('Under_The_Cherry_Moon', 'prince')","[4149369, 50584144, 31304224, 8732625, 8169325, 63094164, 16796581, 41050891, 55685632, 3838188]"
"('Girls_Boys', 'prince')","[5902792, 36463230, 40654995, 10992738, 10445519, 24622262, 73513558, 5156674, 1003375, 520273]"
"('Life_Can_be_so_Nice', 'prince')","[40295887, 10234672, 12602682, 16397420, 14875158, 21874269, 25955968, 8271523, 19230794, 3838188]"
"('Venus_de_Milo', 'prince')","[20469205, 85886429, 145748521, 27829070, 70552518, 8134304, 25955968, 8798826, 46594880, 51033259]"
"('Mountains', 'prince')","[4149369, 17295129, 3251911, 8732625, 41698490, 36137442, 74746680, 16083130, 133002939, 19140936]"
"('Do_u_Lie_', 'prince')","[22222628, 9228037, 47770721, 94421027, 23857185, 4863103, 24722846, 22840131, 10094127, 2551361]"
"('Kiss', 'prince')","[13455513, 3174215, 10367637, 8732625, 8169325, 5386311, 5876539, 8798826, 32866922, 10474018]"
"('Anotherloverholenyohead', 'prince')","[18715782, 2167580, 1016866, 2574572, 8169325, 38362227, 18029703, 4629371, 23730255, 20427763]"
"('Sometimes_it_Snows_in_April', 'prince')","[5902792, 37469865, 1016866, 2574572, 21580991, 32866241, 19262825, 41578194, 28321546, 2551361]"
"('Let_s_go_crazy', 'prince')","[22222628, 29402773, 38419950, 139525341, 59539795, 19126276, 44274742, 59788954, 37412298, 19140936]"
"('Take_me_with_u', 'prince')","[4149369, 39483135, 68707308, 7979254, 30563018, 47129414, 88132966, 19725282, 32866922, 41079514]"
"('The_beautiful_ones', 'prince')","[33282195, 10234672, 48682948, 37000607, 63846685, 35614234, 4643417, 44693043, 64684554, 35730511]"
"('Computer_blue', 'prince')","[11702090, 12247942, 16160545, 34740494, 63846685, 2115110, 414870486, 19725282, 5594666, 42366341]"
"('Darling_Nikki', 'prince')","[5902792, 57644601, 33539269, 17150791, 19304797, 38885435, 32649111, 59788954, 46548965, 2551361]"
"('When_doves_cry', 'prince')","[36789041, 63698423, 18395590, 67659787, 17151352, 57598178, 944051, 30124435, 78412512, 5869276]"
"('I_would_die_4_u', 'prince')","[29775349, 11241307, 10367637, 25568957, 14997907, 5386311, 75979802, 63958409, 60139178, 39048426]"
"('Baby_I_m_a_star', 'prince')","[31528772, 19308399, 1016866, 7979254, 14997907, 2115110, 18029703, 8798826, 119274981, 47715344]"
"('Purple_Rain', 'prince')","[22222628, 39483135, 135074932, 53083568, 19427546, 35614234, 4643417, 16083130, 14639503, 27807854]"
"('Sign_O_The_Times', 'prince')","[15208936, 11241307, 18395590, 27829070, 10445519, 10882297, 10103438, 15555827, 10185957, 520273]"
"('Play_In_The_Sunshine', 'prince')","[16962359, 43523687, 73177398, 24815586, 6015880, 13630290, 37581599, 987219, 19276709, 54351174]"
"('Housequake', 'prince')","[60122569, 64705058, 31304224, 26322328, 8292074, 2638318, 944051, 5156674, 14639503, 106150987]"
"('The_Ballad_Of_Dorothy_Parker', 'prince')","[56615723, 2167580, 13925500, 9485996, 57263601, 8134304, 40575376, 81641866, 55639717, 60987004]"
"('It', 'prince')","[16962359, 3174215, 29069179, 1067830, 10445519, 24622262, 944051, 19197979, 14639503, 520273]"
"('Starfish_And_Coffee', 'prince')","[38542464, 70758880, 104787574, 17150791, 12721713, 36137442, 944051, 4629371, 19184879, 41079514]"
"('Slow_Love', 'prince')","[4149369, 9228037, 32627042, 1067830, 59417046, 4863103, 89366088, 8271523, 1049290, 22458851]"
"('Hot_Thing', 'prince')","[71182136, 12247942, 44212858, 314459, 19427546, 2115110, 944051, 63431106, 64730469, 44397429]"
"('Forever_In_My_Life', 'prince')","[642523, 2167580, 4574729, 2574572, 37268851, 91097302, 10103438, 19197979, 10140042, 23745678]"
